id_venda,data_venda,id_cliente,nome_cliente,cidade,estado,categoria,produto,quantidade,valor_unitario,desconto,valor_total,forma_pagamento,avaliacao_cliente,mes,ano,trimestre
1154,2024-12-15,22,Cliente_0022,Caucaia,Ce,Alimentos,Café Premium,4,46.62,0.0,186.48,Pix,5.0,Dezembro,2024,4
1155,2024-07-11,82,Cliente_0082,São Paulo,Sp,Vestuário,Jaqueta,1,254.91,0.0,254.91,Boleto,4.0,Julho,2024,3
1156,2024-08-26,240,Cliente_0240,Olinda,Pe,Vestuário,Vestido,1,198.55,0.0,198.55,Dinheiro,5.0,Agosto,2024,3
1157,2024-08-09,103,Cliente_0103,Rio De Janeiro,Rj,Casa & Decoração,Luminária,1,120.19,0.05,114.18,Cartão De Crédito,4.0,Agosto,2024,3
1158,2024-05-22,233,Cliente_0233,Recife,Pe,Alimentos,Granola,4,30.13,0.0,120.52,Cartão De Crédito,2.0,Maio,2024,2
1159,2024-11-03,397,Cliente_0397,Feira De Santana,Ba,Casa & Decoração,Tapete,5,321.24,0.0,1606.2,Dinheiro,4.0,Novembro,2024,4
1160,2024-01-12,488,Cliente_0488,Recife,Pe,Alimentos,Chocolate Belga,1,31.7,0.0,31.7,Cartão De Crédito,5.0,Janeiro,2024,1
1161,2024-07-26,42,Cliente_0042,Rio De Janeiro,Rj,Alimentos,Whey Protein,1,201.32,0.0,201.32,Pix,4.0,Julho,2024,3
1162,2024-01-28,48,Cliente_0048,Vitória Da Conquista,Ba,Casa & Decoração,Almofada,3,63.88,0.0,191.64,Cartão De Crédito,5.0,Janeiro,2024,1
1163,2024-08-31,275,Cliente_0275,Feira De Santana,Ba,Alimentos,Whey Protein,4,182.77,0.05,694.53,Cartão De Crédito,5.0,Agosto,2024,3
1164,2024-11-01,102,Cliente_0102,Joinville,Sc,Casa & Decoração,Quadro Decorativo,1,198.2,0.1,178.38,Pix,3.0,Novembro,2024,4
1165,2024-03-16,256,Cliente_0256,Curitiba,Pr,Vestuário,Tênis,2,278.71,0.05,529.55,Cartão De Crédito,5.0,Março,2024,1
1166,2024-03-05,325,Cliente_0325,Aparecida De Goiânia,Go,Casa & Decoração,Quadro Decorativo,1,201.02,0.05,190.97,Dinheiro,4.0,Março,2024,1
1167,2024-12-22,280,Cliente_0280,Vitória Da Conquista,Ba,Eletrônicos,Smartphone,2,1919.57,0.05,3647.18,Pix,5.0,Dezembro,2024,4
1168,2024-07-08,417,Cliente_0417,Salvador,Ba,Vestuário,Tênis,5,299.45,0.0,1497.25,Cartão De Crédito,4.0,Julho,2024,3
1169,2024-08-21,212,Cliente_0212,Petrópolis,Rj,Alimentos,Granola,4,25.24,0.15,85.82,Cartão De Crédito,4.0,Agosto,2024,3
1170,2024-08-07,192,Cliente_0192,Curitiba,Pr,Casa & Decoração,Almofada,2,66.06,0.05,125.51,Pix,3.0,Agosto,2024,3
1171,2024-05-25,360,Cliente_0360,Pelotas,Rs,Casa & Decoração,Vaso,4,91.08,0.15,309.67,Dinheiro,5.0,Maio,2024,2
1172,2024-07-29,54,Cliente_0054,Rio De Janeiro,Rj,Eletrônicos,Smartphone,1,1973.23,0.1,1775.91,Boleto,4.0,Julho,2024,3
1173,2024-05-28,437,Cliente_0437,Aparecida De Goiânia,Go,Eletrônicos,Tablet,1,1231.64,0.15,1046.89,Cartão De Crédito,4.0,Maio,2024,2
1174,2024-08-28,487,Cliente_0487,Fortaleza,Ce,Casa & Decoração,Almofada,2,65.69,0.2,105.1,Dinheiro,3.0,Agosto,2024,3
1175,2024-04-24,260,Cliente_0260,Fortaleza,Ce,Casa & Decoração,Vaso,3,91.39,0.2,219.34,Boleto,4.0,Abril,2024,2
1176,2024-07-31,17,Cliente_0017,Caucaia,Ce,Alimentos,Azeite Importado,2,79.63,0.0,159.26,Cartão De Crédito,1.0,Julho,2024,3
1177,2024-10-19,221,Cliente_0221,Joinville,Sc,Alimentos,Granola,3,29.57,0.0,88.71,Dinheiro,4.0,Outubro,2024,4
1178,2024-03-06,481,Cliente_0481,Fortaleza,Ce,Vestuário,Jaqueta,5,229.43,0.05,1089.79,Dinheiro,5.0,Março,2024,1
1179,2024-04-28,51,Cliente_0051,Maringá,Pr,Vestuário,Vestido,2,198.87,0.05,377.85,Cartão De Crédito,5.0,Abril,2024,2
1180,2024-10-10,82,Cliente_0082,Caucaia,Ce,Eletrônicos,Smartwatch,3,806.6,0.2,1935.84,Cartão De Crédito,5.0,Outubro,2024,4
1181,2024-01-15,317,Cliente_0317,Fortaleza,Ce,Eletrônicos,Smartphone,5,1966.68,0.0,9833.4,Dinheiro,5.0,Janeiro,2024,1
1182,2024-11-20,324,Cliente_0324,Fortaleza,Ce,Eletrônicos,Smartwatch,2,774.7,0.05,1471.93,Cartão De Crédito,5.0,Novembro,2024,4
1183,2024-07-12,395,Cliente_0395,Vitória Da Conquista,Ba,Vestuário,Tênis,2,306.93,0.15,521.78,Cartão De Crédito,4.0,Julho,2024,3
1184,2024-02-22,57,Cliente_0057,Santos,Sp,Eletrônicos,Notebook,5,3802.42,0.0,19012.1,Pix,4.0,Fevereiro,2024,1
1185,2024-02-09,254,Cliente_0254,Caxias Do Sul,Rs,Eletrônicos,Notebook,2,3221.76,0.0,6443.52,Dinheiro,5.0,Fevereiro,2024,1
1186,2024-02-07,250,Cliente_0250,Niterói,Rj,Vestuário,Vestido,1,205.53,0.05,195.25,Cartão De Crédito,5.0,Fevereiro,2024,1
1187,2024-03-23,93,Cliente_0093,Maringá,Pr,Casa & Decoração,Vaso,4,92.34,0.2,295.49,Dinheiro,4.0,Março,2024,1
1188,2024-11-03,280,Cliente_0280,Londrina,Pr,Eletrônicos,Smartphone,4,1644.42,0.1,5919.91,Pix,1.0,Novembro,2024,4
1189,2024-01-12,266,Cliente_0266,Vitória Da Conquista,Ba,Alimentos,Café Premium,1,43.21,0.1,38.89,Cartão De Crédito,4.0,Janeiro,2024,1
1190,2024-04-22,43,Cliente_0043,Salvador,Ba,Alimentos,Café Premium,3,46.87,0.0,140.61,Dinheiro,5.0,Abril,2024,2
1191,2024-12-28,283,Cliente_0283,Recife,Pe,Alimentos,Azeite Importado,1,72.16,0.0,72.16,Pix,5.0,Dezembro,2024,4
1192,2024-03-29,102,Cliente_0102,Anápolis,Go,Casa & Decoração,Vaso,2,90.46,0.0,180.92,Boleto,5.0,Março,2024,1
1193,2024-03-25,407,Cliente_0407,Petrópolis,Rj,Alimentos,Chocolate Belga,5,33.92,0.0,169.6,Pix,3.0,Março,2024,1
1194,2024-06-12,319,Cliente_0319,Caucaia,Ce,Casa & Decoração,Vaso,3,91.15,0.2,218.76,Cartão De Crédito,3.0,Junho,2024,2
1195,2024-03-26,456,Cliente_0456,Londrina,Pr,Vestuário,Jaqueta,1,226.38,0.05,215.06,Pix,2.0,Março,2024,1
1196,2024-07-22,16,Cliente_0016,Blumenau,Sc,Casa & Decoração,Quadro Decorativo,5,203.04,0.0,1015.2,Boleto,3.0,Julho,2024,3
1197,2024-12-02,191,Cliente_0191,Curitiba,Pr,Casa & Decoração,Tapete,1,327.31,0.0,327.31,Boleto,4.0,Dezembro,2024,4
1198,2024-06-17,110,Cliente_0110,Maringá,Pr,Eletrônicos,Smartphone,1,1968.8,0.15,1673.48,Boleto,4.0,Junho,2024,2
1199,2024-04-18,270,Cliente_0270,Niterói,Rj,Vestuário,Jaqueta,3,261.43,0.1,705.86,Pix,3.0,Abril,2024,2
1200,2024-06-12,102,Cliente_0102,Caucaia,Ce,Eletrônicos,Smartwatch,4,740.81,0.0,2963.24,Boleto,3.0,Junho,2024,2
1201,2024-08-19,88,Cliente_0088,Caxias Do Sul,Rs,Casa & Decoração,Luminária,1,135.66,0.0,135.66,Pix,4.0,Agosto,2024,3
1202,2024-10-21,3,Cliente_0003,Campinas,Sp,Vestuário,Jaqueta,1,225.32,0.15,191.52,Cartão De Crédito,5.0,Outubro,2024,4
1203,2024-11-26,9,Cliente_0009,Aparecida De Goiânia,Go,Casa & Decoração,Luminária,1,116.67,0.0,116.67,Cartão De Crédito,2.0,Novembro,2024,4
1204,2024-02-10,285,Cliente_0285,Caxias Do Sul,Rs,Casa & Decoração,Quadro Decorativo,3,182.33,0.05,519.64,Pix,5.0,Fevereiro,2024,1
1205,2024-11-24,496,Cliente_0496,Pelotas,Rs,Eletrônicos,Tablet,4,1197.27,0.05,4549.63,Boleto,5.0,Novembro,2024,4
1206,2024-02-23,166,Cliente_0166,Salvador,Ba,Eletrônicos,Smartphone,1,1897.35,0.0,1897.35,Pix,5.0,Fevereiro,2024,1
1207,2024-10-02,3,Cliente_0003,Rio De Janeiro,Rj,Vestuário,Calça Jeans,3,154.46,0.2,370.7,Boleto,5.0,Outubro,2024,4
1208,2024-05-15,169,Cliente_0169,Rio De Janeiro,Rj,Alimentos,Café Premium,3,44.51,0.0,133.53,Boleto,5.0,Maio,2024,2
1209,2024-03-02,65,Cliente_0065,Belo Horizonte,Mg,Casa & Decoração,Quadro Decorativo,5,180.44,0.05,857.09,Cartão De Crédito,4.0,Março,2024,1
1210,2024-10-22,245,Cliente_0245,Petrópolis,Rj,Casa & Decoração,Vaso,5,97.85,0.0,489.25,Dinheiro,5.0,Outubro,2024,4
1211,2024-05-31,365,Cliente_0365,Salvador,Ba,Alimentos,Chocolate Belga,3,34.48,0.2,82.75,Pix,3.0,Maio,2024,2
1212,2024-04-18,7,Cliente_0007,Rio De Janeiro,Rj,Vestuário,Calça Jeans,4,147.55,0.0,590.2,Pix,5.0,Abril,2024,2
1213,2024-10-29,390,Cliente_0390,Recife,Pe,Casa & Decoração,Tapete,3,278.88,0.0,836.64,Boleto,4.0,Outubro,2024,4
1214,2024-04-22,470,Cliente_0470,Juiz De Fora,Mg,Alimentos,Chocolate Belga,1,37.06,0.0,37.06,Dinheiro,4.0,Abril,2024,2
1215,2024-03-25,352,Cliente_0352,Salvador,Ba,Vestuário,Vestido,3,196.32,0.05,559.51,Boleto,4.0,Março,2024,1
1216,2024-01-09,458,Cliente_0458,Recife,Pe,Eletrônicos,Notebook,1,3304.54,0.0,3304.54,Cartão De Crédito,4.0,Janeiro,2024,1
1217,2024-10-08,44,Cliente_0044,Caruaru,Pe,Casa & Decoração,Almofada,3,63.24,0.0,189.72,Cartão De Crédito,4.0,Outubro,2024,4
1218,2024-08-13,140,Cliente_0140,Caucaia,Ce,Casa & Decoração,Almofada,3,71.49,0.0,214.47,Cartão De Crédito,4.0,Agosto,2024,3
1219,2024-03-31,305,Cliente_0305,Feira De Santana,Ba,Casa & Decoração,Vaso,2,91.75,0.05,174.32,Pix,4.0,Março,2024,1
1220,2024-04-22,59,Cliente_0059,Santos,Sp,Casa & Decoração,Luminária,2,123.15,0.0,246.3,Cartão De Crédito,2.0,Abril,2024,2
1221,2024-04-25,452,Cliente_0452,Petrópolis,Rj,Alimentos,Whey Protein,1,206.04,0.0,206.04,Pix,5.0,Abril,2024,2
1222,2024-04-15,88,Cliente_0088,Rio De Janeiro,Rj,Casa & Decoração,Vaso,3,82.79,0.05,235.95,Cartão De Crédito,5.0,Abril,2024,2
1223,2024-04-04,258,Cliente_0258,Pelotas,Rs,Alimentos,Granola,1,27.62,0.0,27.62,Pix,5.0,Abril,2024,2
1224,2024-04-05,171,Cliente_0171,Uberlândia,Mg,Alimentos,Whey Protein,1,205.77,0.0,205.77,Cartão De Crédito,5.0,Abril,2024,2
1225,2024-05-15,452,Cliente_0452,Juazeiro Do Norte,Ce,Eletrônicos,Tablet,1,1180.73,0.0,1180.73,Pix,3.0,Maio,2024,2
1226,2024-09-07,448,Cliente_0448,Londrina,Pr,Eletrônicos,Smartwatch,5,822.16,0.0,4110.8,Cartão De Crédito,4.0,Setembro,2024,3
1227,2024-03-26,387,Cliente_0387,Porto Alegre,Rs,Eletrônicos,Smartwatch,5,783.62,0.1,3526.29,Cartão De Crédito,3.0,Março,2024,1
1228,2024-05-11,340,Cliente_0340,Caruaru,Pe,Alimentos,Azeite Importado,3,75.43,0.1,203.66,Cartão De Crédito,4.0,Maio,2024,2
1229,2024-12-05,439,Cliente_0439,Pelotas,Rs,Eletrônicos,Fone De Ouvido,3,383.88,0.1,1036.48,Boleto,5.0,Dezembro,2024,4
1230,2024-11-23,11,Cliente_0011,Pelotas,Rs,Casa & Decoração,Luminária,5,126.66,0.15,538.3,Cartão De Crédito,3.0,Novembro,2024,4
1231,2024-10-22,380,Cliente_0380,Londrina,Pr,Vestuário,Calça Jeans,1,160.74,0.0,160.74,Cartão De Crédito,5.0,Outubro,2024,4
1232,2024-11-16,348,Cliente_0348,Feira De Santana,Ba,Vestuário,Camiseta,1,55.81,0.0,55.81,Dinheiro,4.0,Novembro,2024,4
1233,2024-08-01,484,Cliente_0484,Londrina,Pr,Vestuário,Tênis,4,281.84,0.1,1014.62,Cartão De Crédito,5.0,Agosto,2024,3
1234,2024-11-09,63,Cliente_0063,Aparecida De Goiânia,Go,Eletrônicos,Smartwatch,3,724.98,0.2,1739.95,Pix,4.0,Novembro,2024,4
1235,2024-03-16,239,Cliente_0239,Rio De Janeiro,Rj,Alimentos,Azeite Importado,4,81.4,0.15,276.76,Pix,5.0,Março,2024,1
1236,2024-09-06,148,Cliente_0148,Aparecida De Goiânia,Go,Alimentos,Granola,2,27.26,0.0,54.52,Cartão De Crédito,2.0,Setembro,2024,3
1237,2024-01-28,251,Cliente_0251,Feira De Santana,Ba,Casa & Decoração,Luminária,5,138.4,0.0,692.0,Cartão De Crédito,4.0,Janeiro,2024,1
1238,2024-09-14,341,Cliente_0341,Porto Alegre,Rs,Eletrônicos,Smartphone,3,1790.36,0.0,5371.08,Pix,5.0,Setembro,2024,3
1239,2024-10-26,471,Cliente_0471,Juiz De Fora,Mg,Eletrônicos,Fone De Ouvido,2,382.77,0.05,727.26,Cartão De Crédito,3.0,Outubro,2024,4
1240,2024-07-23,496,Cliente_0496,Vitória Da Conquista,Ba,Casa & Decoração,Quadro Decorativo,4,177.11,0.05,673.02,Boleto,5.0,Julho,2024,3
1241,2024-12-13,449,Cliente_0449,Porto Alegre,Rs,Alimentos,Granola,5,30.06,0.05,142.78,Pix,4.0,Dezembro,2024,4
1242,2024-06-03,157,Cliente_0157,Uberlândia,Mg,Vestuário,Tênis,5,315.54,0.0,1577.7,Pix,3.0,Junho,2024,2
1243,2024-03-11,270,Cliente_0270,Uberlândia,Mg,Casa & Decoração,Almofada,4,72.74,0.0,290.96,Cartão De Crédito,4.0,Março,2024,1
1244,2024-07-29,237,Cliente_0237,Londrina,Pr,Alimentos,Chocolate Belga,4,37.41,0.05,142.16,Pix,2.0,Julho,2024,3
1245,2024-05-04,298,Cliente_0298,Juiz De Fora,Mg,Casa & Decoração,Luminária,3,135.73,0.2,325.75,Cartão De Crédito,4.0,Maio,2024,2
1246,2024-01-04,237,Cliente_0237,Fortaleza,Ce,Alimentos,Café Premium,4,46.14,0.15,156.88,Boleto,5.0,Janeiro,2024,1
1247,2024-11-28,55,Cliente_0055,Rio De Janeiro,Rj,Casa & Decoração,Luminária,3,119.49,0.2,286.78,Cartão De Crédito,4.0,Novembro,2024,4
1248,2024-02-01,63,Cliente_0063,Olinda,Pe,Alimentos,Granola,3,25.38,0.2,60.91,Pix,5.0,Fevereiro,2024,1
1249,2024-09-10,70,Cliente_0070,Goiânia,Go,Eletrônicos,Notebook,5,3794.59,0.15,16127.01,Pix,4.0,Setembro,2024,3
1250,2024-09-05,320,Cliente_0320,Pelotas,Rs,Vestuário,Tênis,1,305.98,0.2,244.78,Cartão De Crédito,5.0,Setembro,2024,3
1251,2024-05-06,105,Cliente_0105,Florianópolis,Sc,Eletrônicos,Notebook,5,3707.58,0.0,18537.9,Cartão De Crédito,3.0,Maio,2024,2
1252,2024-09-04,95,Cliente_0095,São Paulo,Sp,Casa & Decoração,Vaso,3,88.67,0.05,252.71,Boleto,5.0,Setembro,2024,3
1253,2024-08-09,75,Cliente_0075,Olinda,Pe,Alimentos,Granola,5,25.86,0.0,129.3,Cartão De Crédito,5.0,Agosto,2024,3
1254,2024-08-31,246,Cliente_0246,Aparecida De Goiânia,Go,Vestuário,Calça Jeans,5,137.83,0.0,689.15,Pix,4.0,Agosto,2024,3
1255,2024-02-24,238,Cliente_0238,Caxias Do Sul,Rs,Casa & Decoração,Quadro Decorativo,4,196.01,0.15,666.43,Cartão De Crédito,4.0,Fevereiro,2024,1
1256,2024-01-06,298,Cliente_0298,Recife,Pe,Eletrônicos,Fone De Ouvido,5,345.12,0.05,1639.32,Pix,4.0,Janeiro,2024,1
1257,2024-08-22,142,Cliente_0142,Curitiba,Pr,Casa & Decoração,Luminária,4,121.27,0.15,412.32,Cartão De Crédito,1.0,Agosto,2024,3
1258,2024-03-30,336,Cliente_0336,Anápolis,Go,Vestuário,Tênis,5,298.5,0.0,1492.5,Pix,3.0,Março,2024,1
1259,2024-02-04,470,Cliente_0470,Uberlândia,Mg,Alimentos,Chocolate Belga,3,31.95,0.05,91.06,Pix,5.0,Fevereiro,2024,1
1260,2024-12-03,270,Cliente_0270,Juiz De Fora,Mg,Casa & Decoração,Almofada,5,70.13,0.2,280.52,Pix,4.0,Dezembro,2024,4
1261,2024-01-16,437,Cliente_0437,Joinville,Sc,Alimentos,Granola,1,26.71,0.0,26.71,Cartão De Crédito,5.0,Janeiro,2024,1
1262,2024-05-01,54,Cliente_0054,Caruaru,Pe,Eletrônicos,Tablet,2,1271.41,0.2,2034.26,Cartão De Crédito,5.0,Maio,2024,2
1263,2024-02-28,20,Cliente_0020,Rio De Janeiro,Rj,Casa & Decoração,Vaso,5,85.62,0.0,428.1,Cartão De Crédito,5.0,Fevereiro,2024,1
1264,2024-12-23,231,Cliente_0231,São Paulo,Sp,Alimentos,Granola,3,27.75,0.0,83.25,Dinheiro,4.0,Dezembro,2024,4
1265,2024-05-26,116,Cliente_0116,Caxias Do Sul,Rs,Vestuário,Calça Jeans,4,134.45,0.15,457.13,Cartão De Crédito,3.0,Maio,2024,2
1266,2024-01-18,415,Cliente_0415,Florianópolis,Sc,Vestuário,Camiseta,1,53.95,0.0,53.95,Cartão De Crédito,3.0,Janeiro,2024,1
1267,2024-12-15,374,Cliente_0374,Goiânia,Go,Casa & Decoração,Almofada,3,67.52,0.0,202.56,Pix,5.0,Dezembro,2024,4
1268,2024-06-29,183,Cliente_0183,Vitória Da Conquista,Ba,Casa & Decoração,Tapete,4,297.8,0.1,1072.08,Pix,4.0,Junho,2024,2
1269,2024-02-06,292,Cliente_0292,Caruaru,Pe,Vestuário,Camiseta,4,60.18,0.2,192.58,Boleto,3.0,Fevereiro,2024,1
1270,2024-11-03,277,Cliente_0277,Niterói,Rj,Alimentos,Café Premium,2,43.12,0.0,86.24,Cartão De Crédito,4.0,Novembro,2024,4
1271,2024-03-21,496,Cliente_0496,Caucaia,Ce,Alimentos,Azeite Importado,3,82.08,0.0,246.24,Pix,4.0,Março,2024,1
1272,2024-11-12,30,Cliente_0030,Blumenau,Sc,Vestuário,Jaqueta,3,266.93,0.05,760.75,Boleto,4.0,Novembro,2024,4
1273,2024-05-13,103,Cliente_0103,São Paulo,Sp,Casa & Decoração,Quadro Decorativo,3,199.58,0.05,568.8,Boleto,4.0,Maio,2024,2
1274,2024-12-05,468,Cliente_0468,Aparecida De Goiânia,Go,Vestuário,Calça Jeans,3,135.28,0.2,324.67,Cartão De Crédito,5.0,Dezembro,2024,4
1275,2024-02-06,487,Cliente_0487,Blumenau,Sc,Eletrônicos,Smartwatch,1,796.88,0.0,796.88,Pix,4.0,Fevereiro,2024,1
1276,2024-01-22,54,Cliente_0054,Recife,Pe,Eletrônicos,Smartwatch,3,736.79,0.15,1878.81,Pix,2.0,Janeiro,2024,1
1277,2024-01-29,14,Cliente_0014,Caruaru,Pe,Alimentos,Chocolate Belga,2,33.19,0.0,66.38,Boleto,5.0,Janeiro,2024,1
1278,2024-07-12,357,Cliente_0357,Anápolis,Go,Casa & Decoração,Luminária,1,141.56,0.05,134.48,Pix,3.0,Julho,2024,3
1279,2024-06-29,100,Cliente_0100,Recife,Pe,Vestuário,Camiseta,5,54.78,0.0,273.9,Dinheiro,4.0,Junho,2024,2
1280,2024-07-30,383,Cliente_0383,Petrópolis,Rj,Vestuário,Calça Jeans,1,148.97,0.0,148.97,Boleto,5.0,Julho,2024,3
1281,2024-03-05,225,Cliente_0225,Salvador,Ba,Eletrônicos,Smartphone,1,1842.54,0.0,1842.54,Cartão De Crédito,3.0,Março,2024,1
1282,2024-07-22,246,Cliente_0246,Feira De Santana,Ba,Alimentos,Granola,2,29.13,0.1,52.43,Pix,5.0,Julho,2024,3
1283,2024-07-01,460,Cliente_0460,Goiânia,Go,Eletrônicos,Fone De Ouvido,4,354.18,0.15,1204.21,Cartão De Crédito,5.0,Julho,2024,3
1284,2024-05-16,164,Cliente_0164,Anápolis,Go,Alimentos,Azeite Importado,2,71.25,0.1,128.25,Pix,5.0,Maio,2024,2
1285,2024-05-23,41,Cliente_0041,Caucaia,Ce,Eletrônicos,Fone De Ouvido,5,337.85,0.05,1604.79,Cartão De Crédito,3.0,Maio,2024,2
1286,2024-03-13,19,Cliente_0019,Goiânia,Go,Vestuário,Tênis,1,300.06,0.0,300.06,Pix,5.0,Março,2024,1
1287,2024-05-22,302,Cliente_0302,Campinas,Sp,Casa & Decoração,Luminária,1,118.37,0.0,118.37,Boleto,4.0,Maio,2024,2
1288,2024-01-10,442,Cliente_0442,Pelotas,Rs,Eletrônicos,Smartphone,4,1746.23,0.05,6635.67,Cartão De Crédito,4.0,Janeiro,2024,1
1289,2024-01-27,339,Cliente_0339,Fortaleza,Ce,Vestuário,Calça Jeans,4,135.09,0.1,486.32,Pix,4.0,Janeiro,2024,1
1290,2024-10-29,111,Cliente_0111,Joinville,Sc,Alimentos,Café Premium,3,41.21,0.2,98.9,Cartão De Crédito,5.0,Outubro,2024,4
1291,2024-12-13,148,Cliente_0148,São Paulo,Sp,Casa & Decoração,Vaso,5,87.17,0.05,414.06,Dinheiro,5.0,Dezembro,2024,4
1292,2024-09-22,134,Cliente_0134,Blumenau,Sc,Casa & Decoração,Vaso,5,82.46,0.2,329.84,Cartão De Crédito,3.0,Setembro,2024,3
1293,2024-05-07,395,Cliente_0395,Campinas,Sp,Vestuário,Calça Jeans,3,151.01,0.0,453.03,Cartão De Crédito,4.0,Maio,2024,2
1294,2024-12-03,129,Cliente_0129,Joinville,Sc,Casa & Decoração,Luminária,3,133.89,0.0,401.67,Boleto,5.0,Dezembro,2024,4
1295,2024-05-15,434,Cliente_0434,Pelotas,Rs,Eletrônicos,Smartphone,3,1908.21,0.2,4579.7,Pix,3.0,Maio,2024,2
1296,2024-11-22,433,Cliente_0433,Recife,Pe,Casa & Decoração,Luminária,3,121.26,0.05,345.59,Cartão De Crédito,4.0,Novembro,2024,4
1297,2024-08-13,93,Cliente_0093,Blumenau,Sc,Eletrônicos,Fone De Ouvido,3,326.72,0.0,980.16,Boleto,4.0,Agosto,2024,3
1298,2024-11-12,336,Cliente_0336,Belo Horizonte,Mg,Alimentos,Chocolate Belga,2,32.23,0.0,64.46,Cartão De Crédito,2.0,Novembro,2024,4
1299,2024-01-22,284,Cliente_0284,Anápolis,Go,Eletrônicos,Notebook,5,3595.5,0.0,17977.5,Cartão De Crédito,5.0,Janeiro,2024,1
1300,2024-01-23,308,Cliente_0308,Santos,Sp,Alimentos,Azeite Importado,3,82.26,0.1,222.1,Cartão De Crédito,4.0,Janeiro,2024,1
1301,2024-06-15,293,Cliente_0293,Goiânia,Go,Casa & Decoração,Luminária,2,116.91,0.0,233.82,Boleto,4.0,Junho,2024,2
1302,2024-06-16,311,Cliente_0311,Juazeiro Do Norte,Ce,Casa & Decoração,Luminária,2,140.25,0.0,280.5,Cartão De Crédito,5.0,Junho,2024,2
1303,2024-03-23,189,Cliente_0189,Caruaru,Pe,Casa & Decoração,Quadro Decorativo,5,172.06,0.0,860.3,Dinheiro,2.0,Março,2024,1
1304,2024-09-17,402,Cliente_0402,Florianópolis,Sc,Eletrônicos,Smartphone,3,1814.87,0.1,4900.15,Cartão De Crédito,4.0,Setembro,2024,3
1305,2024-11-28,41,Cliente_0041,Florianópolis,Sc,Vestuário,Vestido,2,196.9,0.05,374.11,Dinheiro,5.0,Novembro,2024,4
1306,2024-08-02,276,Cliente_0276,Aparecida De Goiânia,Go,Vestuário,Jaqueta,5,267.47,0.15,1136.75,Boleto,5.0,Agosto,2024,3
1307,2024-08-13,163,Cliente_0163,Olinda,Pe,Eletrônicos,Smartwatch,5,834.25,0.1,3754.12,Boleto,4.0,Agosto,2024,3
1308,2024-08-21,162,Cliente_0162,Curitiba,Pr,Alimentos,Whey Protein,3,200.41,0.0,601.23,Cartão De Crédito,5.0,Agosto,2024,3
1309,2024-10-13,259,Cliente_0259,Juazeiro Do Norte,Ce,Vestuário,Vestido,1,182.93,0.0,182.93,Cartão De Crédito,3.0,Outubro,2024,4
1310,2024-10-18,424,Cliente_0424,Feira De Santana,Ba,Casa & Decoração,Almofada,4,73.34,0.0,293.36,Cartão De Crédito,5.0,Outubro,2024,4
1311,2024-05-13,408,Cliente_0408,Blumenau,Sc,Vestuário,Vestido,2,173.13,0.1,311.63,Cartão De Crédito,4.0,Maio,2024,2
1312,2024-09-10,324,Cliente_0324,Caucaia,Ce,Eletrônicos,Tablet,2,1294.76,0.1,2330.57,Cartão De Crédito,5.0,Setembro,2024,3
1313,2024-05-14,392,Cliente_0392,São Paulo,Sp,Vestuário,Vestido,1,190.8,0.05,181.26,Dinheiro,4.0,Maio,2024,2
1314,2024-03-26,38,Cliente_0038,Campinas,Sp,Eletrônicos,Notebook,1,3722.11,0.15,3163.79,Boleto,3.0,Março,2024,1
1315,2024-10-12,124,Cliente_0124,Curitiba,Pr,Casa & Decoração,Vaso,4,88.15,0.15,299.71,Cartão De Crédito,5.0,Outubro,2024,4
1316,2024-01-24,38,Cliente_0038,Blumenau,Sc,Alimentos,Granola,1,28.8,0.15,24.48,Cartão De Crédito,5.0,Janeiro,2024,1
1317,2024-09-01,359,Cliente_0359,Olinda,Pe,Casa & Decoração,Vaso,4,89.47,0.0,357.88,Cartão De Crédito,,Setembro,2024,3
1318,2024-12-11,333,Cliente_0333,Santos,Sp,Eletrônicos,Notebook,5,3662.11,0.0,18310.55,Cartão De Crédito,4.0,Dezembro,2024,4
1319,2024-06-01,253,Cliente_0253,Joinville,Sc,Vestuário,Jaqueta,1,228.17,0.0,228.17,Pix,4.0,Junho,2024,2
1320,2024-04-01,489,Cliente_0489,Londrina,Pr,Casa & Decoração,Quadro Decorativo,3,172.38,0.2,413.71,Boleto,3.0,Abril,2024,2
1321,2024-06-09,51,Cliente_0051,Anápolis,Go,Vestuário,Vestido,5,179.44,0.1,807.48,Cartão De Crédito,4.0,Junho,2024,2
1322,2024-05-27,481,Cliente_0481,Caruaru,Pe,Alimentos,Azeite Importado,2,73.62,0.0,147.24,Dinheiro,5.0,Maio,2024,2
1323,2024-10-09,430,Cliente_0430,Porto Alegre,Rs,Eletrônicos,Notebook,1,3760.25,0.0,3760.25,Cartão De Crédito,4.0,Outubro,2024,4
1324,2024-01-14,190,Cliente_0190,Goiânia,Go,Eletrônicos,Smartwatch,1,755.07,0.05,717.32,Dinheiro,3.0,Janeiro,2024,1
1325,2024-02-26,367,Cliente_0367,Goiânia,Go,Casa & Decoração,Vaso,4,97.47,0.0,389.88,Boleto,5.0,Fevereiro,2024,1
1326,2024-03-11,143,Cliente_0143,Caruaru,Pe,Casa & Decoração,Vaso,1,86.1,0.2,68.88,Cartão De Crédito,5.0,Março,2024,1
1327,2024-03-21,260,Cliente_0260,Vitória Da Conquista,Ba,Alimentos,Café Premium,1,42.14,0.0,42.14,Pix,4.0,Março,2024,1
